RegistroANS;RazaoSocial;Trimestre;Ano;ValorDespesas
347795;NÃO INFORMADA;2;2025;3380082.72
348261;NÃO INFORMADA;2;2025;34647954.37
349534;NÃO INFORMADA;2;2025;85618964.44
350249;NÃO INFORMADA;2;2025;170329011.83
351202;NÃO INFORMADA;2;2025;603706375.65
333867;NÃO INFORMADA;2;2025;10110525.07
334561;NÃO INFORMADA;2;2025;505330386.57
335592;NÃO INFORMADA;2;2025;637377906.13
335789;NÃO INFORMADA;2;2025;17387116.69
338648;NÃO INFORMADA;2;2025;101496361.22
339679;NÃO INFORMADA;2;2025;6112496858.67
339954;NÃO INFORMADA;2;2025;448573756.86
340251;NÃO INFORMADA;2;2025;59043779.85
341819;NÃO INFORMADA;2;2025;1427554.42
342203;NÃO INFORMADA;2;2025;9832745.34
345091;NÃO INFORMADA;2;2025;36359511.40
345458;NÃO INFORMADA;2;2025;55726563.63
345598;NÃO INFORMADA;2;2025;159477868.91
322890;NÃO INFORMADA;2;2025;2611895.41
323942;NÃO INFORMADA;2;2025;22274369.22
325571;NÃO INFORMADA;2;2025;606498074.68
326861;NÃO INFORMADA;2;2025;152674721.98
329886;NÃO INFORMADA;2;2025;56693650.79
335517;NÃO INFORMADA;2;2025;57070920.82
336858;NÃO INFORMADA;2;2025;6663874557.92
339458;NÃO INFORMADA;2;2025;2396044.51
340782;NÃO INFORMADA;2;2025;430895885.82
342033;NÃO INFORMADA;2;2025;423778178.37
323055;NÃO INFORMADA;2;2025;35849045.55
324159;NÃO INFORMADA;2;2025;46968190.82
324477;NÃO INFORMADA;2;2025;180763078.86
330116;NÃO INFORMADA;2;2025;24960404.00
330566;NÃO INFORMADA;2;2025;77455026.14
331317;NÃO INFORMADA;2;2025;255540802.36
331988;NÃO INFORMADA;2;2025;284822194.08
327557;NÃO INFORMADA;2;2025;59768508.39
334154;NÃO INFORMADA;2;2025;66608593.77
335215;NÃO INFORMADA;2;2025;117695571.78
335754;NÃO INFORMADA;2;2025;60064986.83
336106;NÃO INFORMADA;2;2025;249134912.54
337374;NÃO INFORMADA;2;2025;166643355.58
337668;NÃO INFORMADA;2;2025;357886933.92
337871;NÃO INFORMADA;2;2025;104484058.96
338346;NÃO INFORMADA;2;2025;43330616.54
342084;NÃO INFORMADA;2;2025;850253335.64
342556;NÃO INFORMADA;2;2025;126591974.94
322831;NÃO INFORMADA;2;2025;46926809.57
323268;NÃO INFORMADA;2;2025;243128168.45
323926;NÃO INFORMADA;2;2025;58703464.01
324566;NÃO INFORMADA;2;2025;77414792.96
326305;NÃO INFORMADA;2;2025;13151430823.24
327352;NÃO INFORMADA;2;2025;19877287.10
327689;NÃO INFORMADA;2;2025;566585340.24
328308;NÃO INFORMADA;2;2025;23185708.20
331651;NÃO INFORMADA;2;2025;77422852.76
333808;NÃO INFORMADA;2;2025;29208225.23
410624;NÃO INFORMADA;2;2025;5575399.38
413721;NÃO INFORMADA;2;2025;15171479.88
414310;NÃO INFORMADA;2;2025;83187660.82
415774;NÃO INFORMADA;2;2025;87012925.95
418137;NÃO INFORMADA;2;2025;13934669.41
370592;NÃO INFORMADA;2;2025;10168912.51
380661;NÃO INFORMADA;2;2025;190173976.04
386901;NÃO INFORMADA;2;2025;18675984.07
409286;NÃO INFORMADA;2;2025;244554.93
413160;NÃO INFORMADA;2;2025;24380531.08
417220;NÃO INFORMADA;2;2025;1272682.85
378216;NÃO INFORMADA;2;2025;34725020.44
382639;NÃO INFORMADA;2;2025;1488821.72
397245;NÃO INFORMADA;2;2025;550186.44
402001;NÃO INFORMADA;2;2025;5312387.40
354562;NÃO INFORMADA;2;2025;105939029.22
359122;NÃO INFORMADA;2;2025;54704802.08
361569;NÃO INFORMADA;2;2025;7228440.08
368920;NÃO INFORMADA;2;2025;52642734.93
369292;NÃO INFORMADA;2;2025;303773441.45
363189;NÃO INFORMADA;2;2025;5651758.68
363391;NÃO INFORMADA;2;2025;5182447.91
364070;NÃO INFORMADA;2;2025;15512111.91
351407;NÃO INFORMADA;2;2025;99648554.41
355151;NÃO INFORMADA;2;2025;213751584.13
362140;NÃO INFORMADA;2;2025;44396797.03
369411;NÃO INFORMADA;2;2025;185078877.73
354031;NÃO INFORMADA;2;2025;305505421.84
365785;NÃO INFORMADA;2;2025;2376241.64
366064;NÃO INFORMADA;2;2025;53130108.76
366340;NÃO INFORMADA;2;2025;28759109.51
352331;NÃO INFORMADA;2;2025;674610294.02
366439;NÃO INFORMADA;2;2025;9286976.64
366561;NÃO INFORMADA;2;2025;173021948.98
356476;NÃO INFORMADA;2;2025;73526102.50
315478;NÃO INFORMADA;2;2025;915922999.88
321338;NÃO INFORMADA;2;2025;534454.41
321931;NÃO INFORMADA;2;2025;24816293.38
317233;NÃO INFORMADA;2;2025;169634331.34
317632;NÃO INFORMADA;2;2025;186517709.92
304883;NÃO INFORMADA;2;2025;134313664.31
316849;NÃO INFORMADA;2;2025;3525658.57
317896;NÃO INFORMADA;2;2025;22576842.31
353264;NÃO INFORMADA;2;2025;14074649.50
354511;NÃO INFORMADA;2;2025;91749870.18
354627;NÃO INFORMADA;2;2025;14279249296.53
357391;NÃO INFORMADA;2;2025;1166699879.57
346926;NÃO INFORMADA;2;2025;748576279.39
348244;NÃO INFORMADA;2;2025;85370603.32
348830;NÃO INFORMADA;2;2025;114622185.03
350770;NÃO INFORMADA;2;2025;2459482.19
340952;NÃO INFORMADA;2;2025;219129330.56
342386;NÃO INFORMADA;2;2025;62141145.87
342807;NÃO INFORMADA;2;2025;90327028.02
324361;NÃO INFORMADA;2;2025;148860783.39
326755;NÃO INFORMADA;2;2025;123096211.57
329665;NÃO INFORMADA;2;2025;14855424.75
335657;NÃO INFORMADA;2;2025;14436024.99
340162;NÃO INFORMADA;2;2025;2733947.52
342157;NÃO INFORMADA;2;2025;8676284.68
342611;NÃO INFORMADA;2;2025;205859489.41
324213;NÃO INFORMADA;2;2025;2275258.07
327468;NÃO INFORMADA;2;2025;11862396.09
422053;NÃO INFORMADA;2;2025;77147283.59
424161;NÃO INFORMADA;2;2025;0
424188;NÃO INFORMADA;2;2025;1227812659.72
420701;NÃO INFORMADA;2;2025;18766962.67
420930;NÃO INFORMADA;2;2025;883474.43
421359;NÃO INFORMADA;2;2025;8668151.25
422631;NÃO INFORMADA;2;2025;2684821883.52
422941;NÃO INFORMADA;2;2025;2840
419591;NÃO INFORMADA;2;2025;2918105.25
420123;NÃO INFORMADA;2;2025;4085011.94
422339;NÃO INFORMADA;2;2025;189925256.95
422592;NÃO INFORMADA;2;2025;24358.7
422754;NÃO INFORMADA;2;2025;572112.86
419150;NÃO INFORMADA;2;2025;30637913.85
421766;NÃO INFORMADA;2;2025;38104489.01
424170;NÃO INFORMADA;2;2025;635810.64
418994;NÃO INFORMADA;2;2025;306660.48
419427;NÃO INFORMADA;2;2025;30557096.93
421561;NÃO INFORMADA;2;2025;427635.26
421715;NÃO INFORMADA;2;2025;2914430837.29
347507;NÃO INFORMADA;3;2025;232661785.27
347736;NÃO INFORMADA;3;2025;38694426.38
348082;NÃO INFORMADA;3;2025;213868759.23
348244;NÃO INFORMADA;3;2025;120370833.34
325571;NÃO INFORMADA;3;2025;942297559.32
327352;NÃO INFORMADA;3;2025;30666065.92
328308;NÃO INFORMADA;3;2025;36640640.66
333239;NÃO INFORMADA;3;2025;949872.53
335479;NÃO INFORMADA;3;2025;383801079.85
336831;NÃO INFORMADA;3;2025;114341889.87
342084;NÃO INFORMADA;3;2025;1276468046.76
343064;NÃO INFORMADA;3;2025;67031697.69
343269;NÃO INFORMADA;3;2025;1090828745.13
343722;NÃO INFORMADA;3;2025;19126689.73
344397;NÃO INFORMADA;3;2025;303557694.92
344800;NÃO INFORMADA;3;2025;233314469.35
346276;NÃO INFORMADA;3;2025;265099444.31
327557;NÃO INFORMADA;3;2025;91218216.69
331651;NÃO INFORMADA;3;2025;118781371.98
337561;NÃO INFORMADA;3;2025;18505119.18
340251;NÃO INFORMADA;3;2025;86270948.60
342955;NÃO INFORMADA;3;2025;3010870.58
343676;NÃO INFORMADA;3;2025;46548644.87
344141;NÃO INFORMADA;3;2025;16730818.91
344885;NÃO INFORMADA;3;2025;1792257209.97
345776;NÃO INFORMADA;3;2025;54371979.24
346926;NÃO INFORMADA;3;2025;1113905285.72
348295;NÃO INFORMADA;3;2025;893597434.83
325236;NÃO INFORMADA;3;2025;73551242.94
326305;NÃO INFORMADA;3;2025;20361170774.29
327468;NÃO INFORMADA;3;2025;21185215.05
327689;NÃO INFORMADA;3;2025;851582271.21
329665;NÃO INFORMADA;3;2025;29735751.96
330108;NÃO INFORMADA;3;2025;123029335.31
331104;NÃO INFORMADA;3;2025;2591812.29
334847;NÃO INFORMADA;3;2025;18733770.19
335541;NÃO INFORMADA;3;2025;67108929.32
335614;NÃO INFORMADA;3;2025;1202689529.37
337188;NÃO INFORMADA;3;2025;312003368.45
342157;NÃO INFORMADA;3;2025;13719854.34
343765;NÃO INFORMADA;3;2025;27005765.59
333689;NÃO INFORMADA;3;2025;1246183847.72
334511;NÃO INFORMADA;3;2025;8024704.29
338648;NÃO INFORMADA;3;2025;159355256.19
345318;NÃO INFORMADA;3;2025;14931880.42
345598;NÃO INFORMADA;3;2025;231494403.49
324566;NÃO INFORMADA;3;2025;117930178.50
325082;NÃO INFORMADA;3;2025;15954044.23
326755;NÃO INFORMADA;3;2025;194208613.99
328537;NÃO INFORMADA;3;2025;120897872.58
330281;NÃO INFORMADA;3;2025;39806325.08
331872;NÃO INFORMADA;3;2025;665959320.47
333051;NÃO INFORMADA;3;2025;261748566.14
333875;NÃO INFORMADA;3;2025;44420283.94
335690;NÃO INFORMADA;3;2025;2955104326.06
337498;NÃO INFORMADA;3;2025;72853718.86
339679;NÃO INFORMADA;3;2025;9432915617.88
341941;NÃO INFORMADA;3;2025;15987341.21
342343;NÃO INFORMADA;3;2025;113402225.92
343056;NÃO INFORMADA;3;2025;4318228.30
344729;NÃO INFORMADA;3;2025;177673203.39
336017;NÃO INFORMADA;3;2025;3369339.78
342611;NÃO INFORMADA;3;2025;319041334.61
343463;NÃO INFORMADA;3;2025;62363206.25
371564;NÃO INFORMADA;3;2025;37570637.16
371777;NÃO INFORMADA;3;2025;155672462.32
372609;NÃO INFORMADA;3;2025;196929732.82
353060;NÃO INFORMADA;3;2025;274711980.88
354325;NÃO INFORMADA;3;2025;79064376.05
354996;NÃO INFORMADA;3;2025;32131570.03
355691;NÃO INFORMADA;3;2025;865316223.66
357391;NÃO INFORMADA;3;2025;1845995908.63
358096;NÃO INFORMADA;3;2025;103625894.95
360244;NÃO INFORMADA;3;2025;221535930.01
360449;NÃO INFORMADA;3;2025;1606650891.73
360783;NÃO INFORMADA;3;2025;10428010.23
361615;NÃO INFORMADA;3;2025;123538003.02
362140;NÃO INFORMADA;3;2025;68025380.83
363391;NÃO INFORMADA;3;2025;7999207.77
364312;NÃO INFORMADA;3;2025;368206404.38
366064;NÃO INFORMADA;3;2025;82710978.56
368253;NÃO INFORMADA;3;2025;8486230521.10
369292;NÃO INFORMADA;3;2025;459115395.14
370568;NÃO INFORMADA;3;2025;6282279.51
355577;NÃO INFORMADA;3;2025;71134659.81
357669;NÃO INFORMADA;3;2025;17412261.88
361461;NÃO INFORMADA;3;2025;70682889.33
367613;NÃO INFORMADA;3;2025;12496968.68
417840;NÃO INFORMADA;3;2025;1671197.84
418170;NÃO INFORMADA;3;2025;275617350.22
419257;NÃO INFORMADA;3;2025;0
379956;NÃO INFORMADA;3;2025;1683425006.30
382540;NÃO INFORMADA;3;2025;83041791.01
382876;NÃO INFORMADA;3;2025;2388937627.85
385255;NÃO INFORMADA;3;2025;122230213.54
386596;NÃO INFORMADA;3;2025;109865822.42
397245;NÃO INFORMADA;3;2025;846374.28
402001;NÃO INFORMADA;3;2025;8097772.92
406937;NÃO INFORMADA;3;2025;20779765.47
410624;NÃO INFORMADA;3;2025;8834320.20
412252;NÃO INFORMADA;3;2025;21018983.81
414654;NÃO INFORMADA;3;2025;4655676.76
414662;NÃO INFORMADA;3;2025;10129692.64
414905;NÃO INFORMADA;3;2025;66970997.08
415111;NÃO INFORMADA;3;2025;201984279.87
415944;NÃO INFORMADA;3;2025;112777.11
416410;NÃO INFORMADA;3;2025;56469.49
417173;NÃO INFORMADA;3;2025;3813321.51
417424;NÃO INFORMADA;3;2025;0
418374;NÃO INFORMADA;3;2025;145876661.83
418587;NÃO INFORMADA;3;2025;52970559.40
418731;NÃO INFORMADA;3;2025;59564585.44
389358;NÃO INFORMADA;3;2025;17693203.23
406813;NÃO INFORMADA;3;2025;4158903.09
407224;NÃO INFORMADA;3;2025;3930779.62
408093;NÃO INFORMADA;3;2025;4105281.53
409286;NÃO INFORMADA;3;2025;383088.19
413372;NÃO INFORMADA;3;2025;18434460.30
417831;NÃO INFORMADA;3;2025;2841358.68
417947;NÃO INFORMADA;3;2025;105043778.09
418501;NÃO INFORMADA;3;2025;11639026.82
418617;NÃO INFORMADA;3;2025;34064685.00
379280;NÃO INFORMADA;3;2025;173422266.87
386901;NÃO INFORMADA;3;2025;31397351.90
394734;NÃO INFORMADA;3;2025;55940586.48
407569;NÃO INFORMADA;3;2025;5078171.33
410128;NÃO INFORMADA;3;2025;34791912.73
411868;NÃO INFORMADA;3;2025;7968071.23
413283;NÃO INFORMADA;3;2025;3759050.48
415774;NÃO INFORMADA;3;2025;132452983.88
417491;NÃO INFORMADA;3;2025;9522911.29
417718;NÃO INFORMADA;3;2025;0
402966;NÃO INFORMADA;3;2025;17479023.44
406554;NÃO INFORMADA;3;2025;105971430.65
408522;NÃO INFORMADA;3;2025;924065.36
409413;NÃO INFORMADA;3;2025;11516085.02
411248;NÃO INFORMADA;3;2025;4963627.48
412635;NÃO INFORMADA;3;2025;15894300.26
413518;NÃO INFORMADA;3;2025;18727661.77
414352;NÃO INFORMADA;3;2025;100947019.48
416568;NÃO INFORMADA;3;2025;240858999.90
417599;NÃO INFORMADA;3;2025;75356261.49
418749;NÃO INFORMADA;3;2025;6805521.59
419028;NÃO INFORMADA;3;2025;2496233.26
419133;NÃO INFORMADA;3;2025;1735974023.73
393533;NÃO INFORMADA;3;2025;38043652.04
407534;NÃO INFORMADA;3;2025;2216142.21
408263;NÃO INFORMADA;3;2025;8894490.21
409405;NÃO INFORMADA;3;2025;3741020.11
410888;NÃO INFORMADA;3;2025;24829171.57
411256;NÃO INFORMADA;3;2025;385076645.64
412295;NÃO INFORMADA;3;2025;54668319.56
413429;NÃO INFORMADA;3;2025;14619744.38
414310;NÃO INFORMADA;3;2025;130590473.74
417106;NÃO INFORMADA;3;2025;2075414.08
418072;NÃO INFORMADA;3;2025;2264578.77
418218;NÃO INFORMADA;3;2025;5044830.73
380661;NÃO INFORMADA;3;2025;287835527.43
382639;NÃO INFORMADA;3;2025;2531983.37
389854;NÃO INFORMADA;3;2025;10747599.59
401081;NÃO INFORMADA;3;2025;87220379.55
413267;NÃO INFORMADA;3;2025;1858636.63
413747;NÃO INFORMADA;3;2025;3199812.28
414930;NÃO INFORMADA;3;2025;78929388.13
415987;NÃO INFORMADA;3;2025;3967593.48
417220;NÃO INFORMADA;3;2025;2024987.29
418137;NÃO INFORMADA;3;2025;21141635.26
418285;NÃO INFORMADA;3;2025;125273995.84
419010;NÃO INFORMADA;3;2025;367734324.22
384577;NÃO INFORMADA;3;2025;874714611.33
385620;NÃO INFORMADA;3;2025;83619199.12
388092;NÃO INFORMADA;3;2025;10797904.32
395480;NÃO INFORMADA;3;2025;65030770.74
401480;NÃO INFORMADA;3;2025;19166683.43
411752;NÃO INFORMADA;3;2025;172292659.41
412058;NÃO INFORMADA;3;2025;23481846.04
413330;NÃO INFORMADA;3;2025;33226400.76
413534;NÃO INFORMADA;3;2025;713249184.86
414581;NÃO INFORMADA;3;2025;160043224.46
415014;NÃO INFORMADA;3;2025;87415895.96
415910;NÃO INFORMADA;3;2025;1855479.94
417297;NÃO INFORMADA;3;2025;109430240.30
418994;NÃO INFORMADA;3;2025;478543.31
419150;NÃO INFORMADA;3;2025;51555853.34
382281;NÃO INFORMADA;3;2025;3831034.15
407011;NÃO INFORMADA;3;2025;571412562.39
409243;NÃO INFORMADA;3;2025;150872306.18
410608;NÃO INFORMADA;3;2025;14208352.80
415626;NÃO INFORMADA;3;2025;22076416.15
417475;NÃO INFORMADA;3;2025;7967885.96
417955;NÃO INFORMADA;3;2025;59354092.38
418803;NÃO INFORMADA;3;2025;95994802.71
386588;NÃO INFORMADA;3;2025;301338776.97
406635;NÃO INFORMADA;3;2025;7011378.90
406945;NÃO INFORMADA;3;2025;47068760.01
408794;NÃO INFORMADA;3;2025;26910994.07
410292;NÃO INFORMADA;3;2025;60791389.50
411582;NÃO INFORMADA;3;2025;43707985.98
416398;NÃO INFORMADA;3;2025;52724614.06
416428;NÃO INFORMADA;3;2025;3861087832.74
417131;NÃO INFORMADA;3;2025;1773652.59
417505;NÃO INFORMADA;3;2025;485658908.72
419079;NÃO INFORMADA;3;2025;0
403962;NÃO INFORMADA;3;2025;49728044.80
408026;NÃO INFORMADA;3;2025;5117007.03
409634;NÃO INFORMADA;3;2025;7018740.91
412759;NÃO INFORMADA;3;2025;28190210.77
414387;NÃO INFORMADA;3;2025;4498924.58
414701;NÃO INFORMADA;3;2025;6694045.02
416584;NÃO INFORMADA;3;2025;44610837.08
416801;NÃO INFORMADA;3;2025;71737705.48
418129;NÃO INFORMADA;3;2025;6013242.51
418226;NÃO INFORMADA;3;2025;8886546.70
419052;NÃO INFORMADA;3;2025;46776460.37
390259;NÃO INFORMADA;3;2025;6517974.23
414026;NÃO INFORMADA;3;2025;5628687.46
414573;NÃO INFORMADA;3;2025;59364460.94
414689;NÃO INFORMADA;3;2025;7468702.20
418650;NÃO INFORMADA;3;2025;132144085.33
419141;NÃO INFORMADA;3;2025;110238421.47
381144;NÃO INFORMADA;3;2025;4229977.94
382655;NÃO INFORMADA;3;2025;5164805.44
387185;NÃO INFORMADA;3;2025;25434718.34
412015;NÃO INFORMADA;3;2025;3058180.45
415243;NÃO INFORMADA;3;2025;3713228.29
415901;NÃO INFORMADA;3;2025;1006907.45
369659;NÃO INFORMADA;3;2025;689761105.33
370975;NÃO INFORMADA;3;2025;45566221.07
371106;NÃO INFORMADA;3;2025;231117950.35
371629;NÃO INFORMADA;3;2025;191058130.99
372561;NÃO INFORMADA;3;2025;101880325.21
349712;NÃO INFORMADA;3;2025;410773437.24
350249;NÃO INFORMADA;3;2025;254697071.16
351202;NÃO INFORMADA;3;2025;934444364.58
351776;NÃO INFORMADA;3;2025;21776211.84
354295;NÃO INFORMADA;3;2025;351667726.32
355593;NÃO INFORMADA;3;2025;59023968.49
359777;NÃO INFORMADA;3;2025;263696961.80
364584;NÃO INFORMADA;3;2025;459831450.15
364860;NÃO INFORMADA;3;2025;255568904.87
366340;NÃO INFORMADA;3;2025;43823966.19
354562;NÃO INFORMADA;3;2025;171915999.45
355721;NÃO INFORMADA;3;2025;822865866.57
361941;NÃO INFORMADA;3;2025;85579714.42
364070;NÃO INFORMADA;3;2025;23403428.31
365530;NÃO INFORMADA;3;2025;40914286.55
368555;NÃO INFORMADA;3;2025;22608694.26
370592;NÃO INFORMADA;3;2025;15509588.23
371254;NÃO INFORMADA;3;2025;946715405.97
350371;NÃO INFORMADA;3;2025;206835847.14
351407;NÃO INFORMADA;3;2025;159450562.64
352519;NÃO INFORMADA;3;2025;28999827.67
352586;NÃO INFORMADA;3;2025;52839553.47
353027;NÃO INFORMADA;3;2025;67374885.52
353876;NÃO INFORMADA;3;2025;39191271.28
354066;NÃO INFORMADA;3;2025;417137306.56
354627;NÃO INFORMADA;3;2025;14301807632.83
354783;NÃO INFORMADA;3;2025;334442403.12
355097;NÃO INFORMADA;3;2025;693621886.49
356476;NÃO INFORMADA;3;2025;115555651.61
357260;NÃO INFORMADA;3;2025;188930875.80
358282;NÃO INFORMADA;3;2025;47229638.45
359033;NÃO INFORMADA;3;2025;41801590.42
362573;NÃO INFORMADA;3;2025;47595013.33
367095;NÃO INFORMADA;3;2025;292492553.12
368148;NÃO INFORMADA;3;2025;92498045.64
378216;NÃO INFORMADA;3;2025;52907039.94
348830;NÃO INFORMADA;3;2025;170924208.91
353264;NÃO INFORMADA;3;2025;21562391.14
357715;NÃO INFORMADA;3;2025;41492549.83
370070;NÃO INFORMADA;3;2025;605847575.48
374440;NÃO INFORMADA;3;2025;28732919.40
352179;NÃO INFORMADA;3;2025;82912108.38
352331;NÃO INFORMADA;3;2025;1057204871.19
353663;NÃO INFORMADA;3;2025;443529307.29
354511;NÃO INFORMADA;3;2025;147202855.22
356123;NÃO INFORMADA;3;2025;196985163.75
357022;NÃO INFORMADA;3;2025;95804686.89
358088;NÃO INFORMADA;3;2025;213626984.64
358754;NÃO INFORMADA;3;2025;47580246.20
363189;NÃO INFORMADA;3;2025;8616597.72
363855;NÃO INFORMADA;3;2025;80134127.79
365777;NÃO INFORMADA;3;2025;98471082.16
366561;NÃO INFORMADA;3;2025;258594133.45
360414;NÃO INFORMADA;3;2025;52387973.16
361569;NÃO INFORMADA;3;2025;10617246.72
368920;NÃO INFORMADA;3;2025;84390194.36
359122;NÃO INFORMADA;3;2025;84475695.85
361593;NÃO INFORMADA;3;2025;10333259.81
363286;NÃO INFORMADA;3;2025;45481383.31
