RegistroANS;RazaoSocial;Trimestre;Ano;ValorDespesas
364592;NÃO INFORMADA;3;2025;40998275.54
365785;NÃO INFORMADA;3;2025;3677251.85
367397;NÃO INFORMADA;3;2025;255683009.65
350494;NÃO INFORMADA;3;2025;65619853.56
352501;NÃO INFORMADA;3;2025;4022152600.46
353698;NÃO INFORMADA;3;2025;31875832.40
355151;NÃO INFORMADA;3;2025;327663893.39
356581;NÃO INFORMADA;3;2025;71199155.83
357511;NÃO INFORMADA;3;2025;808780901.78
345091;NÃO INFORMADA;3;2025;55985719.18
345741;NÃO INFORMADA;3;2025;2475422.24
346659;NÃO INFORMADA;3;2025;6866297746.61
348180;NÃO INFORMADA;3;2025;307855017.16
348261;NÃO INFORMADA;3;2025;53969253.68
348520;NÃO INFORMADA;3;2025;929569112.00
327417;NÃO INFORMADA;3;2025;213981015.82
328294;NÃO INFORMADA;3;2025;146550665.58
330264;NÃO INFORMADA;3;2025;135934433.41
333662;NÃO INFORMADA;3;2025;241713657.31
334561;NÃO INFORMADA;3;2025;797255607.51
335100;NÃO INFORMADA;3;2025;1425357918.71
335592;NÃO INFORMADA;3;2025;985431196.28
335789;NÃO INFORMADA;3;2025;26848253.22
337668;NÃO INFORMADA;3;2025;547579959.37
341819;NÃO INFORMADA;3;2025;2266685.26
342131;NÃO INFORMADA;3;2025;49607172.13
343153;NÃO INFORMADA;3;2025;9786681.62
343684;NÃO INFORMADA;3;2025;57081875.51
343731;NÃO INFORMADA;3;2025;897812400.88
343889;NÃO INFORMADA;3;2025;5522049808.48
346209;NÃO INFORMADA;3;2025;122900848.44
347825;NÃO INFORMADA;3;2025;9863786.48
331341;NÃO INFORMADA;3;2025;195788531.17
335258;NÃO INFORMADA;3;2025;17596950.49
340782;NÃO INFORMADA;3;2025;652761927.95
342556;NÃO INFORMADA;3;2025;201863041.04
344362;NÃO INFORMADA;3;2025;153991850.97
347795;NÃO INFORMADA;3;2025;5222574.60
325465;NÃO INFORMADA;3;2025;27682270.27
326500;NÃO INFORMADA;3;2025;292234891.88
327638;NÃO INFORMADA;3;2025;16687035.49
328375;NÃO INFORMADA;3;2025;23037477.90
329339;NÃO INFORMADA;3;2025;353891968.73
330809;NÃO INFORMADA;3;2025;74776610.22
335517;NÃO INFORMADA;3;2025;90006343.53
336106;NÃO INFORMADA;3;2025;384528245.77
336858;NÃO INFORMADA;3;2025;6701195720.31
337374;NÃO INFORMADA;3;2025;259031944.22
339954;NÃO INFORMADA;3;2025;708218248.24
343331;NÃO INFORMADA;3;2025;69232840.94
344451;NÃO INFORMADA;3;2025;16512866.53
333867;NÃO INFORMADA;3;2025;15027331.29
345458;NÃO INFORMADA;3;2025;86438112.44
345709;NÃO INFORMADA;3;2025;168108306.16
346004;NÃO INFORMADA;3;2025;14888002.95
346951;NÃO INFORMADA;3;2025;56466183.04
325031;NÃO INFORMADA;3;2025;97624377.10
329886;NÃO INFORMADA;3;2025;89392431.44
331988;NÃO INFORMADA;3;2025;439374650.60
333808;NÃO INFORMADA;3;2025;46203494.93
334154;NÃO INFORMADA;3;2025;104543082.24
335215;NÃO INFORMADA;3;2025;182510527.31
335657;NÃO INFORMADA;3;2025;22114059.11
337871;NÃO INFORMADA;3;2025;159286839.54
342033;NÃO INFORMADA;3;2025;651094134.65
342386;NÃO INFORMADA;3;2025;96781740.99
343129;NÃO INFORMADA;3;2025;23488716.36
344184;NÃO INFORMADA;3;2025;4416396.45
347604;NÃO INFORMADA;3;2025;8503749.24
327328;NÃO INFORMADA;3;2025;936597
335754;NÃO INFORMADA;3;2025;93413928.66
418021;NÃO INFORMADA;3;2025;286045974.48
418552;NÃO INFORMADA;3;2025;321737.76
392804;NÃO INFORMADA;3;2025;361779535.96
406805;NÃO INFORMADA;3;2025;18526846.10
408034;NÃO INFORMADA;3;2025;3712002.92
412996;NÃO INFORMADA;3;2025;6692401.48
415936;NÃO INFORMADA;3;2025;33874010.26
416401;NÃO INFORMADA;3;2025;188161298.40
416690;NÃO INFORMADA;3;2025;68898532.48
417530;NÃO INFORMADA;3;2025;257100340.65
417815;NÃO INFORMADA;3;2025;59849547.31
418820;NÃO INFORMADA;3;2025;47127555.85
404241;NÃO INFORMADA;3;2025;19122574.86
409791;NÃO INFORMADA;3;2025;4445873.04
413551;NÃO INFORMADA;3;2025;580871.74
414212;NÃO INFORMADA;3;2025;21832399.42
415065;NÃO INFORMADA;3;2025;39950266.88
416495;NÃO INFORMADA;3;2025;59898264.52
417661;NÃO INFORMADA;3;2025;55610356.89
006246;NÃO INFORMADA;3;2025;20324543368.99
300136;NÃO INFORMADA;3;2025;114502691.32
300713;NÃO INFORMADA;3;2025;149161868.86
301060;NÃO INFORMADA;3;2025;72845729.78
301124;NÃO INFORMADA;3;2025;45011169.21
302147;NÃO INFORMADA;3;2025;4443658059.78
301574;NÃO INFORMADA;3;2025;240892200.12
301728;NÃO INFORMADA;3;2025;60049223.53
000701;NÃO INFORMADA;3;2025;4626562446.49
005711;NÃO INFORMADA;3;2025;37618479446.25
300730;NÃO INFORMADA;3;2025;2680411.14
000582;NÃO INFORMADA;3;2025;4889014403.48
301744;NÃO INFORMADA;3;2025;106839857.82
301949;NÃO INFORMADA;3;2025;716279697.62
321125;NÃO INFORMADA;3;2025;15298336.86
322571;NÃO INFORMADA;3;2025;147109449.01
323357;NÃO INFORMADA;3;2025;114686516.73
324493;NÃO INFORMADA;3;2025;169770783.54
303844;NÃO INFORMADA;3;2025;60403096.85
305626;NÃO INFORMADA;3;2025;25147613.66
306398;NÃO INFORMADA;3;2025;626199902.54
306762;NÃO INFORMADA;3;2025;209018542.28
309222;NÃO INFORMADA;3;2025;1812284453.43
309907;NÃO INFORMADA;3;2025;177422589.30
310239;NÃO INFORMADA;3;2025;18557173.00
311715;NÃO INFORMADA;3;2025;145966823.23
312126;NÃO INFORMADA;3;2025;1950144657.92
314242;NÃO INFORMADA;3;2025;40867850.57
315729;NÃO INFORMADA;3;2025;664079159.59
318566;NÃO INFORMADA;3;2025;121021758.91
319708;NÃO INFORMADA;3;2025;314059335.69
320838;NÃO INFORMADA;3;2025;40580020.46
323080;NÃO INFORMADA;3;2025;4599061334.46
324345;NÃO INFORMADA;3;2025;140217778.22
304883;NÃO INFORMADA;3;2025;201232517.13
310522;NÃO INFORMADA;3;2025;183272895.39
311146;NÃO INFORMADA;3;2025;53745639.68
312851;NÃO INFORMADA;3;2025;956594482.02
313475;NÃO INFORMADA;3;2025;10693218.22
314099;NÃO INFORMADA;3;2025;228267419.43
350141;NÃO INFORMADA;3;2025;209261887.05
350648;NÃO INFORMADA;3;2025;32169226.87
350770;NÃO INFORMADA;3;2025;3794446.57
365238;NÃO INFORMADA;3;2025;57335093.66
370711;NÃO INFORMADA;3;2025;4263430.77
321087;NÃO INFORMADA;3;2025;54360406.12
321338;NÃO INFORMADA;3;2025;711454.41
324477;NÃO INFORMADA;3;2025;277061216.52
302627;NÃO INFORMADA;3;2025;34464799.05
303178;NÃO INFORMADA;3;2025;64880679.44
303356;NÃO INFORMADA;3;2025;779586985.31
304212;NÃO INFORMADA;3;2025;13573871.16
306886;NÃO INFORMADA;3;2025;655750623.99
310247;NÃO INFORMADA;3;2025;219713827.02
312347;NÃO INFORMADA;3;2025;194380258.93
312592;NÃO INFORMADA;3;2025;119342528.33
313084;NÃO INFORMADA;3;2025;70583448.37
313211;NÃO INFORMADA;3;2025;134303113.84
315796;NÃO INFORMADA;3;2025;456940896.28
316997;NÃO INFORMADA;3;2025;6750799.80
317144;NÃO INFORMADA;3;2025;2519760399.27
318213;NÃO INFORMADA;3;2025;98116576.00
319996;NÃO INFORMADA;3;2025;1640411372.33
320510;NÃO INFORMADA;3;2025;23808066.40
320820;NÃO INFORMADA;3;2025;47421015.26
323942;NÃO INFORMADA;3;2025;34447046.54
304051;NÃO INFORMADA;3;2025;138332568.68
305421;NÃO INFORMADA;3;2025;2674955.91
306100;NÃO INFORMADA;3;2025;154680696.95
311359;NÃO INFORMADA;3;2025;92580242.50
314706;NÃO INFORMADA;3;2025;9698972.25
321320;NÃO INFORMADA;3;2025;23716505.52
322890;NÃO INFORMADA;3;2025;4090471.55
323055;NÃO INFORMADA;3;2025;56411828.02
324159;NÃO INFORMADA;3;2025;73334943.86
324299;NÃO INFORMADA;3;2025;24201733.31
304395;NÃO INFORMADA;3;2025;110827227.74
304701;NÃO INFORMADA;3;2025;3742660907.38
306754;NÃO INFORMADA;3;2025;39589571.75
309087;NÃO INFORMADA;3;2025;95830899.32
311847;NÃO INFORMADA;3;2025;339914719.27
311961;NÃO INFORMADA;3;2025;120431675.94
313971;NÃO INFORMADA;3;2025;51261694.46
314366;NÃO INFORMADA;3;2025;2820541.87
315044;NÃO INFORMADA;3;2025;199026092.72
319121;NÃO INFORMADA;3;2025;658970211.48
319422;NÃO INFORMADA;3;2025;67678057.10
304484;NÃO INFORMADA;3;2025;47584246.67
311057;NÃO INFORMADA;3;2025;25278202.26
311391;NÃO INFORMADA;3;2025;10695738.21
316849;NÃO INFORMADA;3;2025;6654831.48
318477;NÃO INFORMADA;3;2025;73218753.25
419354;NÃO INFORMADA;3;2025;267253.68
419591;NÃO INFORMADA;3;2025;4903025.45
419958;NÃO INFORMADA;3;2025;26034191.93
420077;NÃO INFORMADA;3;2025;230278531.37
420841;NÃO INFORMADA;3;2025;0
421146;NÃO INFORMADA;3;2025;0
421197;NÃO INFORMADA;3;2025;75450119.68
421367;NÃO INFORMADA;3;2025;4108122.35
421731;NÃO INFORMADA;3;2025;73837311.18
421928;NÃO INFORMADA;3;2025;354140241.84
422720;NÃO INFORMADA;3;2025;291631001.39
423262;NÃO INFORMADA;3;2025;384631.14
423441;NÃO INFORMADA;3;2025;6397288.58
423629;NÃO INFORMADA;3;2025;16650825.01
423815;NÃO INFORMADA;3;2025;77509.22
424129;NÃO INFORMADA;3;2025;0
424528;NÃO INFORMADA;3;2025;0
421634;NÃO INFORMADA;3;2025;3407055.31
423858;NÃO INFORMADA;3;2025;0
424048;NÃO INFORMADA;3;2025;3753171.12
424463;NÃO INFORMADA;3;2025;35715.45
326861;NÃO INFORMADA;3;2025;227419624.93
330116;NÃO INFORMADA;3;2025;38460489.78
330566;NÃO INFORMADA;3;2025;121178246.29
331317;NÃO INFORMADA;3;2025;399701895.03
340952;NÃO INFORMADA;3;2025;336586100.97
342807;NÃO INFORMADA;3;2025;143882796.25
344788;NÃO INFORMADA;3;2025;23400005.70
344915;NÃO INFORMADA;3;2025;3015377.74
339458;NÃO INFORMADA;3;2025;3614383.70
342203;NÃO INFORMADA;3;2025;15360968.79
324175;NÃO INFORMADA;3;2025;48354091.51
303267;NÃO INFORMADA;3;2025;372555202.31
304344;NÃO INFORMADA;3;2025;94392012.71
311944;NÃO INFORMADA;3;2025;29131064.93
314587;NÃO INFORMADA;3;2025;37842755.53
315583;NÃO INFORMADA;3;2025;37044025.91
317012;NÃO INFORMADA;3;2025;64711034.76
323004;NÃO INFORMADA;3;2025;22785321.38
323993;NÃO INFORMADA;3;2025;138564384.68
324523;NÃO INFORMADA;3;2025;4108.29
303623;NÃO INFORMADA;3;2025;613249698.59
307319;NÃO INFORMADA;3;2025;244301461.35
309028;NÃO INFORMADA;3;2025;9951724.70
313149;NÃO INFORMADA;3;2025;7443073.24
314781;NÃO INFORMADA;3;2025;32339325.56
315478;NÃO INFORMADA;3;2025;1413698968.92
322831;NÃO INFORMADA;3;2025;75042549.26
323268;NÃO INFORMADA;3;2025;374529563.07
323926;NÃO INFORMADA;3;2025;90262705.30
324213;NÃO INFORMADA;3;2025;3303422.89
302228;NÃO INFORMADA;3;2025;23386387.15
303739;NÃO INFORMADA;3;2025;168183966.65
305227;NÃO INFORMADA;3;2025;100763920.10
305472;NÃO INFORMADA;3;2025;106234284.67
307751;NÃO INFORMADA;3;2025;99422881.61
309524;NÃO INFORMADA;3;2025;23305716.16
311294;NÃO INFORMADA;3;2025;139291632.86
311618;NÃO INFORMADA;3;2025;122520656.44
312720;NÃO INFORMADA;3;2025;878332509.23
314218;NÃO INFORMADA;3;2025;525259881.93
314315;NÃO INFORMADA;3;2025;11334969.71
314668;NÃO INFORMADA;3;2025;193734740.06
315648;NÃO INFORMADA;3;2025;41673684.72
316903;NÃO INFORMADA;3;2025;373848.95
317632;NÃO INFORMADA;3;2025;290753183.18
322326;NÃO INFORMADA;3;2025;8572508.83
304131;NÃO INFORMADA;3;2025;93055914.74
315494;NÃO INFORMADA;3;2025;43445685.54
316458;NÃO INFORMADA;3;2025;20777580.84
321044;NÃO INFORMADA;3;2025;908818108.90
321273;NÃO INFORMADA;3;2025;714942581.19
302953;NÃO INFORMADA;3;2025;529459012.75
303976;NÃO INFORMADA;3;2025;1344149010.42
304468;NÃO INFORMADA;3;2025;117889474.07
306126;NÃO INFORMADA;3;2025;169496377.96
310981;NÃO INFORMADA;3;2025;11300071.12
311375;NÃO INFORMADA;3;2025;210925737.11
312282;NÃO INFORMADA;3;2025;37383348.14
318035;NÃO INFORMADA;3;2025;59775261.27
318388;NÃO INFORMADA;3;2025;127045391.63
319872;NÃO INFORMADA;3;2025;3399327.58
320251;NÃO INFORMADA;3;2025;270238218.60
320862;NÃO INFORMADA;3;2025;110178424.00
324361;NÃO INFORMADA;3;2025;226884854.51
306045;NÃO INFORMADA;3;2025;6517476.03
347108;NÃO INFORMADA;3;2025;41921231.20
347655;NÃO INFORMADA;3;2025;96938593.02
330892;NÃO INFORMADA;3;2025;24305359.76
334243;NÃO INFORMADA;3;2025;6129172.95
338346;NÃO INFORMADA;3;2025;66392237.59
343404;NÃO INFORMADA;3;2025;1465512.04
329355;NÃO INFORMADA;3;2025;38369475.82
336467;NÃO INFORMADA;3;2025;24724267.04
340162;NÃO INFORMADA;3;2025;2570046.40
369411;NÃO INFORMADA;3;2025;280397040.35
370088;NÃO INFORMADA;3;2025;56520978.92
370681;NÃO INFORMADA;3;2025;174483045.19
373109;NÃO INFORMADA;3;2025;3079101.73
352683;NÃO INFORMADA;3;2025;270492669.00
354678;NÃO INFORMADA;3;2025;16607901.91
356417;NÃO INFORMADA;3;2025;479923807.33
358339;NÃO INFORMADA;3;2025;4539824.92
361011;NÃO INFORMADA;3;2025;455932074.77
367087;NÃO INFORMADA;3;2025;350581808.92
349682;NÃO INFORMADA;3;2025;293502798.76
350699;NÃO INFORMADA;3;2025;92964505.96
352314;NÃO INFORMADA;3;2025;89121244.13
353353;NÃO INFORMADA;3;2025;445887442.75
354031;NÃO INFORMADA;3;2025;468924295.57
354279;NÃO INFORMADA;3;2025;89772182.71
357138;NÃO INFORMADA;3;2025;182528028.21
358053;NÃO INFORMADA;3;2025;109665425.86
359017;NÃO INFORMADA;3;2025;8694328846.63
362832;NÃO INFORMADA;3;2025;36068495.42
420981;NÃO INFORMADA;3;2025;6818331.97
421189;NÃO INFORMADA;3;2025;3339976.28
421618;NÃO INFORMADA;3;2025;4109653.84
422070;NÃO INFORMADA;3;2025;76210899.76
422371;NÃO INFORMADA;3;2025;28696619.58
422487;NÃO INFORMADA;3;2025;7952524.65
422576;NÃO INFORMADA;3;2025;0
422959;NÃO INFORMADA;3;2025;4193894.91
423203;NÃO INFORMADA;3;2025;3505315.48
423351;NÃO INFORMADA;3;2025;18232582.71
423432;NÃO INFORMADA;3;2025;1966918.39
420786;NÃO INFORMADA;3;2025;21477917.54
422304;NÃO INFORMADA;3;2025;4949606.18
422681;NÃO INFORMADA;3;2025;60053060.14
422771;NÃO INFORMADA;3;2025;70030692.74
424170;NÃO INFORMADA;3;2025;1578683.03
000884;NÃO INFORMADA;3;2025;252043443.10
000515;NÃO INFORMADA;3;2025;22551442.49
419249;NÃO INFORMADA;3;2025;422997241.61
384704;NÃO INFORMADA;3;2025;23675297.11
385697;NÃO INFORMADA;3;2025;530599279.91
406481;NÃO INFORMADA;3;2025;75195242.32
410110;NÃO INFORMADA;3;2025;20877152.15
411809;NÃO INFORMADA;3;2025;10492791.16
413160;NÃO INFORMADA;3;2025;39281683.66
413721;NÃO INFORMADA;3;2025;23721781.34
414492;NÃO INFORMADA;3;2025;169299013.13
415081;NÃO INFORMADA;3;2025;2413890.47
415693;NÃO INFORMADA;3;2025;124951393.51
417548;NÃO INFORMADA;3;2025;145916602.21
418919;NÃO INFORMADA;3;2025;52070921.49
402206;NÃO INFORMADA;3;2025;21958496.91
416525;NÃO INFORMADA;3;2025;7657342.27
416738;NÃO INFORMADA;3;2025;82876073.00
417211;NÃO INFORMADA;3;2025;56110761.89
321958;NÃO INFORMADA;3;2025;288545559.36
304123;NÃO INFORMADA;3;2025;55752067.58
305928;NÃO INFORMADA;3;2025;6381053.02
312363;NÃO INFORMADA;3;2025;4350869608.32
313751;NÃO INFORMADA;3;2025;31075101.57
314251;NÃO INFORMADA;3;2025;58376438.14
316148;NÃO INFORMADA;3;2025;164543096.14
316881;NÃO INFORMADA;3;2025;144059399.28
317233;NÃO INFORMADA;3;2025;272579209.99
320706;NÃO INFORMADA;3;2025;389925703.89
319384;NÃO INFORMADA;3;2025;227745710.92
350346;NÃO INFORMADA;3;2025;22153321.51
351270;NÃO INFORMADA;3;2025;31580310.35
352543;NÃO INFORMADA;3;2025;160974930.88
354619;NÃO INFORMADA;3;2025;34616962.62
358436;NÃO INFORMADA;3;2025;14992259.06
359661;NÃO INFORMADA;3;2025;1890208992.76
365645;NÃO INFORMADA;3;2025;3778300.53
366439;NÃO INFORMADA;3;2025;16164172.99
419281;NÃO INFORMADA;3;2025;1491360.02
419699;NÃO INFORMADA;3;2025;36885445.50
420085;NÃO INFORMADA;3;2025;15212448.79
422134;NÃO INFORMADA;3;2025;0
422398;NÃO INFORMADA;3;2025;70151779.38
422401;NÃO INFORMADA;3;2025;0
422584;NÃO INFORMADA;3;2025;20932037.13
423645;NÃO INFORMADA;3;2025;384812.55
424145;NÃO INFORMADA;3;2025;0
424188;NÃO INFORMADA;3;2025;1892590668.39
424544;NÃO INFORMADA;3;2025;0
422746;NÃO INFORMADA;3;2025;2598631.95
423319;NÃO INFORMADA;3;2025;41482857.21
419486;NÃO INFORMADA;3;2025;62362209.39
420158;NÃO INFORMADA;3;2025;96001961.65
420816;NÃO INFORMADA;3;2025;2065763.18
422088;NÃO INFORMADA;3;2025;3145805.01
422321;NÃO INFORMADA;3;2025;65168004.38
422827;NÃO INFORMADA;3;2025;22599957.20
421006;NÃO INFORMADA;3;2025;45293775.54
421642;NÃO INFORMADA;3;2025;797028.46
421944;NÃO INFORMADA;3;2025;46544741.67
424501;NÃO INFORMADA;3;2025;0
304441;NÃO INFORMADA;3;2025;13470410.94
308811;NÃO INFORMADA;3;2025;35763276.69
315265;NÃO INFORMADA;3;2025;69923356.98
315567;NÃO INFORMADA;3;2025;145818826.54
317896;NÃO INFORMADA;3;2025;35180968.90
320897;NÃO INFORMADA;3;2025;92052346.02
321931;NÃO INFORMADA;3;2025;40229399.04
304531;NÃO INFORMADA;3;2025;7379982.28
311472;NÃO INFORMADA;3;2025;10193863.57
316873;NÃO INFORMADA;3;2025;114641701.70
319180;NÃO INFORMADA;3;2025;56735002.67
419516;NÃO INFORMADA;3;2025;27018347.23
420093;NÃO INFORMADA;3;2025;3985944.51
421723;NÃO INFORMADA;3;2025;1737107.60
422029;NÃO INFORMADA;3;2025;227812876.34
422835;NÃO INFORMADA;3;2025;16272734.51
423912;NÃO INFORMADA;3;2025;392745.75
424161;NÃO INFORMADA;3;2025;0
419419;NÃO INFORMADA;3;2025;32559581.64
419567;NÃO INFORMADA;3;2025;0
419974;NÃO INFORMADA;3;2025;7540043.67
420166;NÃO INFORMADA;3;2025;137496112.78
421715;NÃO INFORMADA;3;2025;4626596546.90
422592;NÃO INFORMADA;3;2025;28773.71
422754;NÃO INFORMADA;3;2025;986028.02
423548;NÃO INFORMADA;3;2025;17277650.47
423661;NÃO INFORMADA;3;2025;73914576.40
419427;NÃO INFORMADA;3;2025;53658095.78
419851;NÃO INFORMADA;3;2025;11080021.80
420000;NÃO INFORMADA;3;2025;53360255.68
420701;NÃO INFORMADA;3;2025;31206343.34
420930;NÃO INFORMADA;3;2025;883474.43
421359;NÃO INFORMADA;3;2025;14080954.85
421561;NÃO INFORMADA;3;2025;581136.13
421871;NÃO INFORMADA;3;2025;9963530.29
422355;NÃO INFORMADA;3;2025;1460358.09
423572;NÃO INFORMADA;3;2025;1416055.25
420123;NÃO INFORMADA;3;2025;6379135.82
422151;NÃO INFORMADA;3;2025;14606072.55
423718;NÃO INFORMADA;3;2025;6690288.14
420271;NÃO INFORMADA;3;2025;13415598.62
421154;NÃO INFORMADA;3;2025;39000790.95
422053;NÃO INFORMADA;3;2025;121681026.32
422941;NÃO INFORMADA;3;2025;2840
423335;NÃO INFORMADA;3;2025;41378086.13
423408;NÃO INFORMADA;3;2025;382083.71
423564;NÃO INFORMADA;3;2025;893664.45
422479;NÃO INFORMADA;3;2025;153575.6
422762;NÃO INFORMADA;3;2025;17651199.64
423181;NÃO INFORMADA;3;2025;383272.89
421421;NÃO INFORMADA;3;2025;210924198.90
421766;NÃO INFORMADA;3;2025;62899121.26
422339;NÃO INFORMADA;3;2025;315238183.75
423173;NÃO INFORMADA;3;2025;189437641.14
419524;NÃO INFORMADA;3;2025;879575.0
419753;NÃO INFORMADA;3;2025;7205512.60
421341;NÃO INFORMADA;3;2025;80932046.02
422631;NÃO INFORMADA;3;2025;4205864458.69
